0.000000	0.000000	-0.898600
0.018107	0.000000	-0.899700
0.036214	0.000000	-0.904100
0.054322	0.000000	-0.904700
0.072429	0.000000	-0.904600
0.090536	0.000000	-0.904400
0.108643	0.000000	-0.900800
0.126750	0.000000	-0.897900
0.144857	0.000000	-0.901800
0.162965	0.000000	-0.906600
0.181072	0.000000	-0.905500
0.199179	0.000000	-0.903000
0.217286	0.000000	-0.904900
0.235393	0.000000	-0.902600
0.253500	0.000000	-0.905100
0.271608	0.000000	-0.905900
0.289715	0.000000	-0.902600
0.307822	0.000000	-0.900900
0.325929	0.000000	-0.903000
0.344036	0.000000	-0.905200
0.362143	0.000000	-0.906900
0.380251	0.000000	-0.905800
0.398358	0.000000	-0.904700
0.416465	0.000000	-0.908000
0.434572	0.000000	-0.910300
0.452679	0.000000	-0.907600
0.470786	0.000000	-0.908000
0.488894	0.000000	-0.910500
0.507001	0.000000	-0.910600
0.525108	0.000000	-0.910600
0.543215	0.000000	-0.908700
0.561322	0.000000	-0.909400
0.579429	0.000000	-0.908600
0.597537	0.000000	-0.907900
0.615644	0.000000	-0.910900
0.633751	0.000000	-0.913300
0.651858	0.000000	-0.910600
0.669965	0.000000	-0.906700
0.688072	0.000000	-0.905700
0.706180	0.000000	-0.911600
0.724287	0.000000	-0.911800
0.742394	0.000000	-0.911600
0.760501	0.000000	-0.914700
0.778608	0.000000	-0.913500
0.796715	0.000000	-0.911000
0.814823	0.000000	-0.911400
0.832930	0.000000	-0.908700
0.851037	0.000000	-0.909900
0.869144	0.000000	-0.908500
0.887251	0.000000	-0.912700
0.905358	0.000000	-0.915500
0.923466	0.000000	-0.910700
0.941573	0.000000	-0.908500
0.959680	0.000000	-0.914100
0.977787	0.000000	-0.914200
0.995894	0.000000	-0.913700
1.014001	0.000000	-0.912400
1.032109	0.000000	-0.914500
1.050216	0.000000	-0.912700
1.068323	0.000000	-0.908700
1.086430	0.000000	-0.908200
1.104537	0.000000	-0.906900
1.122644	0.000000	-0.910000
1.140752	0.000000	-0.911300
1.158859	0.000000	-0.913000
1.176966	0.000000	-0.914200
1.195073	0.000000	-0.913800
1.213180	0.000000	-0.914200
1.231287	0.000000	-0.914200
1.249395	0.000000	-0.914700
1.267502	0.000000	-0.916200
1.285609	0.000000	-0.920400
1.303716	0.000000	-0.920300
1.321823	0.000000	-0.916000
1.339930	0.000000	-0.913700
1.358038	0.000000	-0.913300
1.376145	0.000000	-0.916600
1.394252	0.000000	-0.918000
1.412359	0.000000	-0.919700
1.430466	0.000000	-0.921900
1.448573	0.000000	-0.921900
1.466681	0.000000	-0.919100
1.484788	0.000000	-0.913300
1.502895	0.000000	-0.914900
1.521002	0.000000	-0.923300
1.539109	0.000000	-0.920000
1.557216	0.000000	-0.921500
1.575324	0.000000	-0.922400
1.593431	0.000000	-0.924100
1.611538	0.000000	-0.921800
1.629645	0.000000	-0.917400
1.647752	0.000000	-0.918700
1.665859	0.000000	-0.921700
1.683967	0.000000	-0.923500
1.702074	0.000000	-0.923100
1.720181	0.000000	-0.923900
1.738288	0.000000	-0.925700
1.756395	0.000000	-0.923000
1.774503	0.000000	-0.922900
1.792610	0.000000	-0.922200
1.810717	0.000000	-0.920100
1.828824	0.000000	-0.920000
1.846931	0.000000	-0.924000
1.865038	0.000000	-0.926200
1.883146	0.000000	-0.923300
1.901253	0.000000	-0.921000
1.919360	0.000000	-0.922400
1.937467	0.000000	-0.923700
1.955574	0.000000	-0.924100
1.973681	0.000000	-0.924300
1.991789	0.000000	-0.923000
2.009896	0.000000	-0.923500
2.028003	0.000000	-0.924200
2.046110	0.000000	-0.920800
2.064217	0.000000	-0.922700
2.082324	0.000000	-0.928700
2.100432	0.000000	-0.931100
2.118539	0.000000	-0.928800
2.136646	0.000000	-0.923500
2.154753	0.000000	-0.924500
2.172860	0.000000	-0.927700
2.190967	0.000000	-0.917100
2.209075	0.000000	-0.918100
2.227182	0.000000	-0.921000
2.245289	0.000000	-0.924900
2.263396	0.000000	-0.922300
2.281503	0.000000	-0.921800
2.299610	0.000000	-0.922200
2.317718	0.000000	-0.920900
2.335825	0.000000	-0.926100
2.353932	0.000000	-0.929200
2.372039	0.000000	-0.930300
2.390146	0.000000	-0.930200
2.408253	0.000000	-0.929200
2.426361	0.000000	-0.924500
2.444468	0.000000	-0.920500
2.462575	0.000000	-0.921900
2.480682	0.000000	-0.929400
2.498789	0.000000	-0.935000
2.516896	0.000000	-0.933400
2.535004	0.000000	-0.929100
2.553111	0.000000	-0.927500
2.571218	0.000000	-0.926500
2.589325	0.000000	-0.926300
2.607432	0.000000	-0.926300
2.625539	0.000000	-0.929600
2.643647	0.000000	-0.932700
2.661754	0.000000	-0.932600
2.679861	0.000000	-0.930500
2.697968	0.000000	-0.927000
2.716075	0.000000	-0.925900
2.734182	0.000000	-0.928400
2.752290	0.000000	-0.929400
2.770397	0.000000	-0.928100
2.788504	0.000000	-0.929900
2.806611	0.000000	-0.934400
2.824718	0.000000	-0.933700
2.842825	0.000000	-0.931800
2.860933	0.000000	-0.932600
2.879040	0.000000	-0.936800
2.897147	0.000000	-0.936900
2.915254	0.000000	-0.933300
2.933361	0.000000	-0.927100
2.951468	0.000000	-0.932900
2.969576	0.000000	-0.929900
2.987683	0.000000	-0.928900
